trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,exp_name,exp_stage,test_part,subjectID,databaseID,counterbal,choice_stimuli_1,choice_stimuli_2,pattern_stimuli,rewarded_answer,correct_answer,feedback_duration_times,stim_left,stim_right,pair,leftright_counter,trial,response_correct,response_rewarded,chosen_stim,counter,displayed_choice,feedback_durations,ITI_duration,labels,prolificID,start_time,date
pavlovia,0,464,0.0-0.0,,,,,,,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,,,,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,1,3466,0.0-1.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,pre_fixation,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,,,,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,2,6471,0.0-2.0-0.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px;""></div></div>",,delaylearn,learning,trial,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,5.0,images/demo_images/choice_trial_2.png,images/demo_images/choice_trial_1.png,images/demo_images/pattern_1.png,j,j,3000.0,2.0,1.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,3,7475,0.0-2.0-1.0,,<div style='font-weight: bold; font-size: 75px; color: red;'>Missed Trial <br><br><br><br> Please respond faster</div>,,delaylearn,learning,display_response,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,Missed trial,,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,4,7478,0.0-2.0-2.0,,,,delaylearn,learning,feedback_duration_window,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,,0.0,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,5,7484,0.0-2.0-3.0,,,,delaylearn,learning,feedback_image_window,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,,,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,6,9486,0.0-3.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,,,2000.0,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,7,10315,0.0-4.0-0.0,825.3999999761581,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px;""></div></div>",f,delaylearn,learning,trial,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,5.0,images/demo_images/choice_trial_2.png,images/demo_images/choice_trial_1.png,images/demo_images/pattern_1.png,j,j,3000.0,2.0,1.0,20.0,1.0,2.0,0.0,0.0,2.0,0.0,,,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,8,11318,0.0-4.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-right: 608px;""></div></div>",,delaylearn,learning,display_response,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,chosen stimuli: images/demo_images/choice_trial_2.png,,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,9,14322,0.0-4.0-2.0,,,,delaylearn,learning,feedback_duration_window,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,,3000.0,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,10,15826,0.0-4.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: red;'>0 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,,,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,11,18317,0.0-5.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,,,2488.0,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,12,19350,0.0-6.0-0.0,1029.3999999761581,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px;""></div></div>",j,delaylearn,learning,trial,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,5.0,images/demo_images/choice_trial_1.png,images/demo_images/choice_trial_2.png,images/demo_images/pattern_1.png,j,f,3000.0,1.0,2.0,20.0,0.0,3.0,0.0,1.0,2.0,10.0,,,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,13,20354,0.0-6.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>",,delaylearn,learning,display_response,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,chosen stimuli: images/demo_images/choice_trial_2.png,,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,14,23357,0.0-6.0-2.0,,,,delaylearn,learning,feedback_duration_window,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,,3000.0,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,15,24861,0.0-6.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: green;'>+10 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,,,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,16,26665,0.0-7.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,,,1802.0,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,17,27617,0.0-8.0-0.0,948.8999999761581,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px;""></div></div>",j,delaylearn,learning,trial,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,5.0,images/demo_images/choice_trial_1.png,images/demo_images/choice_trial_2.png,images/demo_images/pattern_1.png,f,f,3000.0,1.0,2.0,20.0,0.0,4.0,0.0,0.0,2.0,10.0,,,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,18,28621,0.0-8.0-1.0,,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-left:608px;""></div></div>",,delaylearn,learning,display_response,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,chosen stimuli: images/demo_images/choice_trial_2.png,,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,19,31624,0.0-8.0-2.0,,,,delaylearn,learning,feedback_duration_window,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,,3000.0,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,20,33128,0.0-8.0-3.0,,<div style='margin:auto;width: auto; font-size: 150%'><span style='font-weight: bold; font-size: 100px; color: red;'>0 points!</span><br><br></div>,,delaylearn,learning,feedback_image_window,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,,,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,21,33632,0.0-9.0-0.0,,,,,,mood_trial_fixation,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,,,,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
lmdlab-html-vas-response,22,37120,0.0-9.0-1.0,2476.0,How happy are you right now?,0.2611111111111111,delaylearn,learning,mood_trial,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,,,,"['Very unhappy', 'Very happy']",65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,23,38710,0.0-10.0,,"<div style=""font-size:100px;"">+</div>",,delaylearn,learning,ITI,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,,,,,,,,,,,,,,,,,,,1587.0,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
html-keyboard-response,24,39795,0.0-11.0-0.0,1082.0999999046326,"<div style=""display: flex; flex-direction: column; align-items: center; margin-top: -40px;""><img src=""images/demo_images/pattern_1.png"" style=""width: 234px; height: 230px; margin-top: -50px;""><div style=""display: flex; justify-content: space-between; margin-top: 33px;""><img src=""images/demo_images/choice_trial_2.png"" style=""width: 408px; height: 417px; margin-right: 200px;""><img src=""images/demo_images/choice_trial_1.png"" style=""width: 408px; height: 417px;""></div></div>",j,delaylearn,learning,trial,usGXpI1WODf8miuF1S2qeuP05SY2,usGXpI1WODf8miuF1S2qeuP05SY2,5.0,images/demo_images/choice_trial_2.png,images/demo_images/choice_trial_1.png,images/demo_images/pattern_1.png,j,j,3000.0,2.0,1.0,20.0,1.0,5.0,1.0,1.0,1.0,20.0,,,,,65be9cd442494ba9f82fcfb1,16:55:36,27/03/2024
