filename,prolificID,start_time,date
'taskdata_240115_111833_exp_fwdspan_5c28d34f664ccc000127be3c.csv',5c28d34f664ccc000127be3c,11:18:33,15/01/2024
'taskdata_240115_112141_exp_fwdspan_62a1979157e5b6c9a24af760.csv',62a1979157e5b6c9a24af760,11:21:41 AM,1/15/2024
'taskdata_240115_111922_exp_fwdspan_62b626b7cc2365d4e7f5c5aa.csv',62b626b7cc2365d4e7f5c5aa,11:19:22,15/01/2024
'taskdata_240115_113357_exp_fwdspan_654e50a500a9557b35bd590a.csv',654e50a500a9557b35bd590a,11:33:57,15/01/2024
'taskdata_240115_112449_exp_fwdspan_63d04d54715f377d4ee643d8.csv',63d04d54715f377d4ee643d8,11:24:49,15/01/2024
'taskdata_240115_111829_exp_fwdspan_5b1d557444127b00013fec9e.csv',5b1d557444127b00013fec9e,11:18:29,15/01/2024
'taskdata_240115_113849_exp_fwdspan_636a354233b567a40c34ef2f.csv',636a354233b567a40c34ef2f,11:38:49,15/01/2024
'taskdata_240115_130141_exp_fwdspan_62d2c9d825a0449c13aa42cc.csv',62d2c9d825a0449c13aa42cc,1:01:41 PM,1/15/2024
'taskdata_240115_113059_exp_fwdspan_5cdf33619e96db0015aec6a6.csv',5cdf33619e96db0015aec6a6,11:30:59,15/01/2024
'taskdata_240115_112033_exp_fwdspan_60efd8e0434fa5c5fdad1620.csv',60efd8e0434fa5c5fdad1620,11:20:33,15/01/2024
'taskdata_240115_120549_exp_fwdspan_5eb8c284ab41e18278ccf247.csv',5eb8c284ab41e18278ccf247,12:05:49 PM,1/15/2024
'taskdata_240115_125832_exp_fwdspan_615751428f5b982adf71384e.csv',615751428f5b982adf71384e,12:58:32,15/01/2024
'taskdata_240115_111716_exp_fwdspan_5c63e773f9b6300001c9ce20.csv',5c63e773f9b6300001c9ce20,11:17:16,15/01/2024
'taskdata_240115_112216_exp_fwdspan_6582f4957f9dd146c22f5133.csv',6582f4957f9dd146c22f5133,11:22:16,15/01/2024
'taskdata_240115_111849_exp_fwdspan_6019de139b6a551b974ed2ea.csv',6019de139b6a551b974ed2ea,11:18:49,15/01/2024
'taskdata_240115_113238_exp_fwdspan_6570857f15730b0f6ea346ec.csv',6570857f15730b0f6ea346ec,11:32:38 AM,1/15/2024
'taskdata_240115_110323_exp_fwdspan_63850434e9e4c94af1c53e23.csv',63850434e9e4c94af1c53e23,11:03:23,15/01/2024
'taskdata_240115_114329_exp_fwdspan_644164d75b4cbe61ff891e64.csv',644164d75b4cbe61ff891e64,11:43:29,15/01/2024
'taskdata_240115_112602_exp_fwdspan_6346a2ae3177517513d9157a.csv',6346a2ae3177517513d9157a,11:26:02,15/01/2024
'taskdata_240115_111700_exp_fwdspan_5cb4a22ae7a9f20001ce8b50.csv',5cb4a22ae7a9f20001ce8b50,11:17:00,15/01/2024
'taskdata_240115_112611_exp_fwdspan_6357a92c14a05d21ebdd897f.csv',6357a92c14a05d21ebdd897f,11:26:11,15/01/2024
'taskdata_240115_144740_exp_fwdspan_602566f8b47a130ae1d2f94b.csv',602566f8b47a130ae1d2f94b,14:47:40,15/01/2024
'taskdata_240115_111958_exp_fwdspan_632b1b35331d4efbfb0d0f8d.csv',632b1b35331d4efbfb0d0f8d,11:19:58 AM,1/15/2024
'taskdata_240115_112935_exp_fwdspan_62e25115fb932baf4a93173f.csv',62e25115fb932baf4a93173f,11:29:35 AM,1/15/2024
'taskdata_240115_034722_exp_fwdspan_62a737b12cc61f784c4aab36.csv',62a737b12cc61f784c4aab36,3:47:22 AM,1/15/2024
'taskdata_240115_112450_exp_fwdspan_659ff822c8cd5169a5963876.csv',659ff822c8cd5169a5963876,11:24:50,15/01/2024
'taskdata_240115_114303_exp_fwdspan_5ae5a3ff3ab2fb0001ef2b91.csv',5ae5a3ff3ab2fb0001ef2b91,11:43:03,15/01/2024
'taskdata_240115_112207_exp_fwdspan_62b342cc99726190dd047478.csv',62b342cc99726190dd047478,11:22:07,15/01/2024
'taskdata_240115_141346_exp_fwdspan_658a3d6c7b5590fdd3c9e3e5.csv',658a3d6c7b5590fdd3c9e3e5,2:13:46 pm,15/01/2024
'taskdata_240115_112342_exp_fwdspan_608da9dd3e630867a6efd9b2.csv',608da9dd3e630867a6efd9b2,11:23:42,15/01/2024
'taskdata_240115_135442_exp_fwdspan_574b5c065bef98000eaf8bc3.csv',574b5c065bef98000eaf8bc3,13:54:42,15/01/2024
'taskdata_240115_111933_exp_fwdspan_5f5f66b2c050a00169ba939c.csv',5f5f66b2c050a00169ba939c,11:19:33,15/01/2024
'taskdata_240115_143707_exp_fwdspan_5e84ba8a1c9ef3074c15014b.csv',5e84ba8a1c9ef3074c15014b,14:37:07,15/01/2024
'taskdata_240115_105931_exp_fwdspan_63f78706289c35a575276c12.csv',63f78706289c35a575276c12,10:59:31,15/01/2024
'taskdata_240115_132008_exp_fwdspan_64137cf15dfe79e9ff198054.csv',64137cf15dfe79e9ff198054,1:20:08 PM,1/15/2024
'taskdata_240115_111842_exp_fwdspan_5e613251c61ddf000ab30b91.csv',5e613251c61ddf000ab30b91,11:18:42,15/01/2024
'taskdata_240115_112338_exp_fwdspan_5ecfd28bb14b1c05751f178c.csv',5ecfd28bb14b1c05751f178c,11:23:38,15/01/2024
'taskdata_240115_141013_exp_fwdspan_656508f63de01365c026b91a.csv',656508f63de01365c026b91a,2:10:13 PM,1/15/2024
'taskdata_240115_111907_exp_fwdspan_63d40acabb1c70df419c1267.csv',63d40acabb1c70df419c1267,11:19:07,15/01/2024
'taskdata_240115_112652_exp_fwdspan_63d447dff5d5b197f0d02275.csv',63d447dff5d5b197f0d02275,11:26:52,15/01/2024
'taskdata_240115_121305_exp_fwdspan_5fa70cccd48dee41c52e937b.csv',5fa70cccd48dee41c52e937b,12:13:05,15/01/2024
'taskdata_240115_112102_exp_fwdspan_5e4feb8037713502e9ed364b.csv',5e4feb8037713502e9ed364b,11:21:02,15/01/2024
'taskdata_240115_111932_exp_fwdspan_62fb7a00e90a516a23cfa123.csv',62fb7a00e90a516a23cfa123,11:19:32,15/01/2024
'taskdata_240115_112043_exp_fwdspan_5f9802a1306ea3045e8c0b43.csv',5f9802a1306ea3045e8c0b43,11:20:43,15/01/2024
'taskdata_240115_111809_exp_fwdspan_603d8785babbb5cf8cd518be.csv',603d8785babbb5cf8cd518be,11:18:09,15/01/2024
'taskdata_240115_112943_exp_fwdspan_5fa3f7e08b658405a2f1bd36.csv',5fa3f7e08b658405a2f1bd36,11:29:43,15/01/2024
'taskdata_240115_131038_exp_fwdspan_6384d247abd7c0f44276bfab.csv',6384d247abd7c0f44276bfab,1:10:38 PM,1/15/2024
'taskdata_240115_114304_exp_fwdspan_632222532c12ab0ab7ca00bd.csv',632222532c12ab0ab7ca00bd,11:43:04,15/01/2024
'taskdata_240115_112338_exp_fwdspan_5d8492ecb485f60018b006a6.csv',5d8492ecb485f60018b006a6,11:23:38,15/01/2024
'taskdata_240115_111617_exp_fwdspan_632881c9c9d70f9b68301367.csv',632881c9c9d70f9b68301367,11:16:17,15/01/2024
'taskdata_240115_130940_exp_fwdspan_5b6b2c3156558d0001678ffc.csv',5b6b2c3156558d0001678ffc,1:09:40 PM,1/15/2024
'taskdata_240115_112623_exp_fwdspan_6544fd23649b492ec6242947.csv',6544fd23649b492ec6242947,11:26:23 AM,1/15/2024
'taskdata_240115_111722_exp_fwdspan_63f77df437de29d7fd62b0c8.csv',63f77df437de29d7fd62b0c8,11:17:22,15/01/2024
'taskdata_240115_162515_exp_fwdspan_63de88d74d63ce321662f029.csv',63de88d74d63ce321662f029,16:25:15,15/01/2024
'taskdata_240115_144857_exp_fwdspan_63cff49eb891e9d742481da6.csv',63cff49eb891e9d742481da6,14:48:57,15/01/2024
'taskdata_240115_032728_exp_fwdspan_65a172976cb3b8890f3894d2.csv',65a172976cb3b8890f3894d2,3:27:28 AM,1/15/2024
'taskdata_240115_112345_exp_fwdspan_62d59d0df8da03fdf7f8c317.csv',62d59d0df8da03fdf7f8c317,11:23:45,15/01/2024
'taskdata_240115_155142_exp_fwdspan_61017941304cf7ac38c2e110.csv',61017941304cf7ac38c2e110,15:51:42,15/01/2024
'taskdata_240115_112242_exp_fwdspan_5d5ee60d8c0a07001719f9dd.csv',5d5ee60d8c0a07001719f9dd,11:22:42 AM,1/15/2024
'taskdata_240115_113543_exp_fwdspan_5ef1bf65b681b07df6e7ef80.csv',5ef1bf65b681b07df6e7ef80,11:35:43 AM,1/15/2024
'taskdata_240115_112220_exp_fwdspan_60e2e1deafbbcd1c20bb3706.csv',60e2e1deafbbcd1c20bb3706,11:22:20 AM,1/15/2024
'taskdata_240115_150243_exp_fwdspan_6103e1d7b7c388fda60e0bf6.csv',6103e1d7b7c388fda60e0bf6,15:02:43,15/01/2024
'taskdata_240115_111941_exp_fwdspan_61673b692a55fba0f6b8abf1.csv',61673b692a55fba0f6b8abf1,11:19:41,15/01/2024
'taskdata_240115_115707_exp_fwdspan_5a6e4286e6cc4a0001b6d281.csv',5a6e4286e6cc4a0001b6d281,11:57:07,15/01/2024
'taskdata_240115_112333_exp_fwdspan_576809123b99f40001734d90.csv',576809123b99f40001734d90,11:23:33,15/01/2024
'taskdata_240115_111817_exp_fwdspan_5f3d6ca05772161108bc0e2e.csv',5f3d6ca05772161108bc0e2e,11:18:17 AM,1/15/2024
'taskdata_240115_112435_exp_fwdspan_62c61c8e62dc084bcff24dda.csv',62c61c8e62dc084bcff24dda,11:24:35,15/01/2024
'taskdata_240115_144416_exp_fwdspan_62c5ebe612c40c7e32390bf6.csv',62c5ebe612c40c7e32390bf6,14:44:16,15/01/2024
'taskdata_240115_143832_exp_fwdspan_58542426733c730001a5d1f4.csv',58542426733c730001a5d1f4,14:38:32,15/01/2024
'taskdata_240115_112113_exp_fwdspan_643931753c31c6d4ceb81bd2.csv',643931753c31c6d4ceb81bd2,11:21:13,15/01/2024
'taskdata_240115_123013_exp_fwdspan_651c617c3970ec3872c3b643.csv',651c617c3970ec3872c3b643,12:30:13,15/01/2024
'taskdata_240115_112020_exp_fwdspan_6533d9ae7044b1ee2d07c719.csv',6533d9ae7044b1ee2d07c719,11:20:20,15/01/2024
'taskdata_240115_111912_exp_fwdspan_5e9375259c9687000b26ec11.csv',5e9375259c9687000b26ec11,11:19:12,15/01/2024
'taskdata_240115_112341_exp_fwdspan_57c74977b23f0e000182dc3f.csv',57c74977b23f0e000182dc3f,11:23:41,15/01/2024
'taskdata_240115_114730_exp_fwdspan_60fc1f84103c6aa86a429ada.csv',60fc1f84103c6aa86a429ada,11:47:30 AM,1/15/2024
'taskdata_240115_112108_exp_fwdspan_5e94eb3c47c2260bb2794c47.csv',5e94eb3c47c2260bb2794c47,11:21:08,15/01/2024
'taskdata_240115_112823_exp_fwdspan_5dfc28644b49a19583f7cc7a.csv',5dfc28644b49a19583f7cc7a,11:28:23,15/01/2024
'taskdata_240115_130345_exp_fwdspan_613dd5fb512aabe8d5d32393.csv',613dd5fb512aabe8d5d32393,13:03:45,15/01/2024
'taskdata_240115_111927_exp_fwdspan_60de3eb3593de1e476d84bb6.csv',60de3eb3593de1e476d84bb6,11:19:27 AM,1/15/2024
'taskdata_240115_113816_exp_fwdspan_57dfd8f5631235000138b0e1.csv',57dfd8f5631235000138b0e1,11:38:16,15/01/2024
'taskdata_240115_112532_exp_fwdspan_651c10cdf893ceabafc002da.csv',651c10cdf893ceabafc002da,11:25:32 AM,1/15/2024
'taskdata_240115_122612_exp_fwdspan_637fbedd06b96e980ee37a6d.csv',637fbedd06b96e980ee37a6d,12:26:12 PM,1/15/2024
'taskdata_240115_102705_exp_fwdspan_6413b7b31c9820ea68846031.csv',6413b7b31c9820ea68846031,10:27:05,15/01/2024
'taskdata_240115_112120_exp_fwdspan_6171cdca47e809ea3422e5bf.csv',6171cdca47e809ea3422e5bf,11:21:20,15/01/2024
'taskdata_240115_112454_exp_fwdspan_637e1c5a4cf3a6a0f0acd67c.csv',637e1c5a4cf3a6a0f0acd67c,11:24:54,15/01/2024
'taskdata_240115_112312_exp_fwdspan_6085a4cc5f5f9ba1a3bfd785.csv',6085a4cc5f5f9ba1a3bfd785,11:23:12,15/01/2024
'taskdata_240115_112521_exp_fwdspan_65031d5ca9f619d9e0412f0a.csv',65031d5ca9f619d9e0412f0a,11:25:21,15/01/2024
'taskdata_240115_113511_exp_fwdspan_5e7a2c8990574006b633ec09.csv',5e7a2c8990574006b633ec09,11:35:11,15/01/2024
'taskdata_240115_112109_exp_fwdspan_5f3ec6221b5af3158bc86acd.csv',5f3ec6221b5af3158bc86acd,11:21:09,15/01/2024
'taskdata_240115_113021_exp_fwdspan_5e3e964a5ed1320e1757da5a.csv',5e3e964a5ed1320e1757da5a,11:30:21,15/01/2024
'taskdata_240115_114941_exp_fwdspan_62fbe4c86d484357b6adbc36.csv',62fbe4c86d484357b6adbc36,11:49:41,15/01/2024
'taskdata_240115_131410_exp_fwdspan_653132d03514084477bbd338.csv',653132d03514084477bbd338,13:14:10,15/01/2024
'taskdata_240115_124846_exp_fwdspan_65830da9e0bf21bf27dd72fa.csv',65830da9e0bf21bf27dd72fa,12:48:46 PM,1/15/2024
'taskdata_240115_113313_exp_fwdspan_6558c8749e201cf475323788.csv',6558c8749e201cf475323788,11:33:13,15/01/2024
'taskdata_240115_112525_exp_fwdspan_65587e7a2c6ba5c526da3041.csv',65587e7a2c6ba5c526da3041,11:25:25,15/01/2024
'taskdata_240115_111833_exp_fwdspan_63469a362ae94cb99d4fd99a.csv',63469a362ae94cb99d4fd99a,11:18:33,15/01/2024
'taskdata_240115_111827_exp_fwdspan_6536703ac10503ed6afd56ee.csv',6536703ac10503ed6afd56ee,11:18:27,15/01/2024
'taskdata_240115_135624_exp_fwdspan_65834f8ae6f570aac0c72d9b.csv',65834f8ae6f570aac0c72d9b,1:56:24 PM,1/15/2024
'taskdata_240115_112756_exp_fwdspan_5f305c9cf7fabe4adaf0de5d.csv',5f305c9cf7fabe4adaf0de5d,11:27:56 AM,1/15/2024
